Slide_code,Year,Site,meanLi7,meanNa23,meanMg24,meanAl27,meanP31,meanK39,meanMn55,meanFe57,meanCu65,meanZn66,meanRb85,meanSr88,meanBa138
S1H12,2020,Back Stream,7.014637715277499e-4,17.45485130260083,0.08081422278616608,1.1425527879966053e-4,0.22160818076784267,5.240865540520794,0.01708856358860683,0.033037856114253875,4.034711397879405e-5,0.11732850192247529,0.0014104999030934951,2.223885087740439,0.02148099509370701
S1H12,2020,Back Stream,7.014637715277499e-4,17.45485130260083,0.08081422278616608,1.1425527879966053e-4,0.22160818076784267,5.240865540520794,0.01708856358860683,0.033037856114253875,4.034711397879405e-5,0.11732850192247529,0.0014104999030934951,2.223885087740439,0.02148099509370701
S1H13,2020,Crookston Burn,3.35047674954186e-4,17.535358500663342,0.17155654833383285,0.005719335688017154,1.8282499313338114,4.618677255288768,0.0211882013223393,0.03386765501682731,8.597912724123586e-5,0.08568535514728885,5.014801676816381e-4,0.8083207435267891,0.003561801554443081
S1H14,2020,Leithen Burn,9.410725153541635e-4,17.586425566858306,0.09766587066123514,1.3926713578501872e-4,0.4180690950593154,5.629658657442763,0.01983265378218919,0.03305177460336419,6.751743570292659e-5,0.10100079058945817,8.609082251952209e-4,2.1711187932488816,0.009910639129349972
S1H14,2020,Leithen Burn,9.410725153541635e-4,17.586425566858306,0.09766587066123514,1.3926713578501872e-4,0.4180690950593154,5.629658657442763,0.01983265378218919,0.03305177460336419,6.751743570292659e-5,0.10100079058945817,8.609082251952209e-4,2.1711187932488816,0.009910639129349972
S1H16,2020,Flodden Stream,3.1201770602781823e-4,17.35625615605304,0.09701589827895704,1.428772530880563e-4,0.3974383690022545,4.233466475031157,0.004128955316219975,0.032583334611254046,6.444436316335694e-5,0.09595540333531803,4.578141934416646e-4,1.7916904401331546,0.02270487522748973
S1H17,2020,Heriot Burn,3.542218588961201e-4,18.28105614754641,0.08470299231676129,1.2184797531542831e-4,0.4024844506236202,4.703916838452646,0.020903722116856364,0.0329084016492349,3.6669862717027724e-5,0.09308274027510066,5.159386099022207e-4,1.6453634972661133,0.005550042984980937
S1H18,2020,Whiskey Gully Stream,3.5562863081483746e-4,15.94234022942591,0.10154911892186542,1.8040297133994616e-4,0.6240408367197716,4.000778107623073,0.0037952222674960583,0.03155783409497735,4.386636993741773e-5,0.09453431798548809,6.617754274032232e-4,1.4785758384521532,0.006584645194243286
S1H19,2020,Leithen Burn,0.0015444763195700967,18.413689676327184,0.30532081313594056,1.1721755498569538e-4,2.33223058668579,5.874609447376105,0.020726102671751966,0.03269703736331479,3.8589914243057635e-5,0.1017638678860845,8.524487843273964e-4,1.8262837476087905,0.006727058884294809
S1H2,2020,Waitahuna River,8.847665628041864e-4,15.146792987595244,0.1177189770822782,9.84196066980782e-4,0.5816817351219352,3.3547452559889686,0.0190621572423012,0.04934937083406619,7.644863925740032e-5,0.11984065678114056,6.454294438456432e-4,2.001040785220443,0.0071001037499733395
S1H3,2020,Tuapeka Upper,0.0028121060029547822,16.166154649847684,0.26122645816876683,1.5330370063325015e-4,2.264972964504502,4.388297494878553,0.03063515390389874,0.044245566001073496,6.382603756697455e-5,0.11866911799457064,7.114991562803425e-4,1.4429424261248098,0.007644147334094815
S1H4,2020,Low Burn,8.616347456707989e-4,19.08170773328369,0.14207664827859154,1.7959541782613107e-4,0.6949291250099601,4.66441395099539,0.11241202564334107,0.03998501647780546,4.853312544859386e-5,0.11463694641188403,4.625362768028184e-4,1.2655191581135428,0.006747006307831184
S1H5,2020,Low Burn,5.41916497930929e-4,18.696707559272273,0.14828046352414379,9.855783981984358e-4,0.7753527585996784,4.787703376927692,0.04831199666103068,0.04014092344943151,4.8269356710091784e-5,0.10893612054273345,4.6714760910817926e-4,1.3685719600611546,0.008595877166250225
S1H6,2020,Coal Creek,9.079361191654533e-4,17.78063347091703,0.08117018985815833,1.1177269885685791e-4,0.5524927701065381,4.870313035888159,0.015639280365460386,0.037695488947244754,6.965636849833871e-5,0.09325737201057614,4.212985340416683e-4,1.3146182239452318,0.008400742640654773
S1H7,2020,Canadian Creek,6.941715012823896e-4,18.850333670440325,0.08782782719918297,1.2897786841354128e-4,0.525468177557171,4.40843985593464,0.04724051772637936,0.036819166730430904,6.976129683112965e-5,0.09029223738280974,5.67048904400521e-4,1.6510184745063188,0.010441903827105919
S1H7,2020,Canadian Creek,6.941715012823896e-4,18.850333670440325,0.08782782719918297,1.2897786841354128e-4,0.525468177557171,4.40843985593464,0.04724051772637936,0.036819166730430904,6.976129683112965e-5,0.09029223738280974,5.67048904400521e-4,1.6510184745063188,0.010441903827105919
S1H8,2020,Jimmys Creek,0.0011310221011095916,18.319974736442536,0.08074347017189544,1.3935304381561763e-4,0.39601557456960595,5.581547383101847,0.03225523763793522,0.036590918350965076,4.4681559406072356e-5,0.11862621142283356,4.801778379076192e-4,2.3828403252044765,0.01975709336265409
S1H9,2020,Blackcleugh Burn,0.0010630967722678529,18.59821492219448,0.12129609683746216,1.1560775191637378e-4,0.9051056121133718,5.561733733979969,0.019275854574713865,0.036229960960926566,4.764581205021791e-5,0.09145093224208051,7.156051158115379e-4,1.999846443763274,0.016033167847989936
S1H9,2020,Blackcleugh Burn,0.0010630967722678529,18.59821492219448,0.12129609683746216,1.1560775191637378e-4,0.9051056121133718,5.561733733979969,0.019275854574713865,0.036229960960926566,4.764581205021791e-5,0.09145093224208051,7.156051158115379e-4,1.999846443763274,0.016033167847989936
S2A1,2022,Kaihiku Stream,0.0018345906604414876,16.738519590886135,0.1944649544749101,1.600821077945143e-4,1.474538954586573,4.5619105134252855,0.06103175783707326,0.08599177076562076,7.110953861698333e-5,0.11027595519976587,6.378615636318309e-4,1.9908762319812017,0.016334683818633053
S2A10,2022,Coal Creek,0.0015909437146061766,14.882781505275515,0.10725599227457323,1.2756598257289455e-4,1.1540677733406455,5.204778748689802,0.009954510460611968,0.03534358963297161,3.3469547551396084e-5,0.1249658287200654,4.5140745767192073e-4,1.1605382420205155,0.004261948546862043
S2A11,2022,Flodden Stream,7.166209404426139e-4,15.891790794060466,0.2655933880254841,1.4072018853527904e-4,1.7720693610529128,4.715235139970189,0.006299738312817038,0.03873001707190816,5.668654648366162e-5,0.11796697452139952,6.891357751860549e-4,2.091313214990435,0.01618201793902649
S2A11,2022,Flodden Stream,7.166209404426139e-4,15.891790794060466,0.2655933880254841,1.4072018853527904e-4,1.7720693610529128,4.715235139970189,0.006299738312817038,0.03873001707190816,5.668654648366162e-5,0.11796697452139952,6.891357751860549e-4,2.091313214990435,0.01618201793902649
S2A11,2022,Flodden Stream,7.166209404426139e-4,15.891790794060466,0.2655933880254841,1.4072018853527904e-4,1.7720693610529128,4.715235139970189,0.006299738312817038,0.03873001707190816,5.668654648366162e-5,0.11796697452139952,6.891357751860549e-4,2.091313214990435,0.01618201793902649
S2A11,2022,Flodden Stream,7.166209404426139e-4,15.891790794060466,0.2655933880254841,1.4072018853527904e-4,1.7720693610529128,4.715235139970189,0.006299738312817038,0.03873001707190816,5.668654648366162e-5,0.11796697452139952,6.891357751860549e-4,2.091313214990435,0.01618201793902649
S2A12,2022,Anguilla Burn,5.531137051957653e-4,17.53914410156935,0.10058051976332918,6.720165844911763e-5,0.5646096531068521,5.918360015133533,0.032917045271004496,0.03379514360722868,3.965522128786837e-5,0.10270324325317133,9.176230913573614e-4,1.9153851311211194,0.005030435965871818
S2A12,2022,Anguilla Burn,5.531137051957653e-4,17.53914410156935,0.10058051976332918,6.720165844911763e-5,0.5646096531068521,5.918360015133533,0.032917045271004496,0.03379514360722868,3.965522128786837e-5,0.10270324325317133,9.176230913573614e-4,1.9153851311211194,0.005030435965871818
S2A12,2022,Anguilla Burn,5.531137051957653e-4,17.53914410156935,0.10058051976332918,6.720165844911763e-5,0.5646096531068521,5.918360015133533,0.032917045271004496,0.03379514360722868,3.965522128786837e-5,0.10270324325317133,9.176230913573614e-4,1.9153851311211194,0.005030435965871818
S2A13,2022,Benger Burn,0.0013492607823707434,17.1736700366088,0.17758435523763677,1.7933430035957392e-4,1.2342760474523202,5.815648286641203,0.025207892323874326,0.034404897606882354,1.09072317211913e-4,0.11915493273758465,5.60468894449197e-4,1.5967034447498831,0.007127576783862328
S2A14,2022,Benger Burn,0.005338956128603539,16.672321768865903,0.14084855179408887,0.00775019732033302,1.0138012552085531,5.422108741612365,0.02036258816725711,0.03171515734758053,3.7253555812009404e-5,0.10986321139054,5.290711107355264e-4,1.6661545892467124,0.007461312566918067
S2A15,2022,Carsons Creek,0.0011261234764397823,15.57984514978113,0.07490988580695622,7.254606302222449e-5,0.501895880567703,5.372391602522192,0.004123291211802895,0.03221228402644557,2.6821066225873228e-5,0.05749704072922869,4.979667581353969e-4,1.6585237076172257,0.006022147952349387
S2A15,2022,Carsons Creek,0.0011261234764397823,15.57984514978113,0.07490988580695622,7.254606302222449e-5,0.501895880567703,5.372391602522192,0.004123291211802895,0.03221228402644557,2.6821066225873228e-5,0.05749704072922869,4.979667581353969e-4,1.6585237076172257,0.006022147952349387
S2A15,2022,Carsons Creek,0.0011261234764397823,15.57984514978113,0.07490988580695622,7.254606302222449e-5,0.501895880567703,5.372391602522192,0.004123291211802895,0.03221228402644557,2.6821066225873228e-5,0.05749704072922869,4.979667581353969e-4,1.6585237076172257,0.006022147952349387
S2A16,2022,Heriot Burn,4.8058606327559995e-4,15.043413712147592,0.17224324095896376,9.917328497990517e-5,1.8362960384530658,5.110620261119536,0.019191805181562962,0.03188568903805993,6.90827112532334e-5,0.06426485521994933,6.363999287623185e-4,1.773708505648526,0.008216339536163618
S2A17,2022,Jimmys Creek,0.0013126373670670195,14.122644433682321,0.10686696078181569,9.974688964461583e-5,1.484930985793364,4.751977727269771,0.007236773573643817,0.030999647886931422,1.1618818018246824e-4,0.075024072190209,4.1542180848457515e-4,2.3214947572640043,0.015970814580038847
S2A17,2022,Jimmys Creek,0.0013126373670670195,14.122644433682321,0.10686696078181569,9.974688964461583e-5,1.484930985793364,4.751977727269771,0.007236773573643817,0.030999647886931422,1.1618818018246824e-4,0.075024072190209,4.1542180848457515e-4,2.3214947572640043,0.015970814580038847
S2A18,2022,Tuapeka Upper,5.503642041300973e-4,14.43124039647711,0.12483466916000865,1.5427661258916409e-4,0.9786598926182676,3.7154944167759587,0.03719448036355256,0.03111119848442003,5.513557413980136e-5,0.06776963380024423,4.742436949490628e-4,1.3531734498636823,0.01466557313651927
S2A19,2022,Tuapeka Upper,9.052711277200801e-4,15.793489207404978,0.09913594121992404,9.629721635066693e-5,0.3644725361727857,4.397631504782862,0.03707670548230427,0.030979340820163497,2.9071789997293622e-5,0.1094662575117821,6.168742555028562e-4,1.294187045986534,0.007339835156014846
S2A2,2022,Waipahi Trib A,8.25257036706702e-4,16.951639563871655,0.12068507349326506,0.0015124308832964368,0.7426903227545218,4.886938517274388,0.004570962876914881,0.06926164673195798,6.334154657100393e-5,0.11189185682049833,0.0010340570412672885,1.898264504887858,0.0018044766872312885
S2A2,2022,Waipahi Trib A,8.25257036706702e-4,16.951639563871655,0.12068507349326506,0.0015124308832964368,0.7426903227545218,4.886938517274388,0.004570962876914881,0.06926164673195798,6.334154657100393e-5,0.11189185682049833,0.0010340570412672885,1.898264504887858,0.0018044766872312885
S2A2,2022,Waipahi Trib A,8.25257036706702e-4,16.951639563871655,0.12068507349326506,0.0015124308832964368,0.7426903227545218,4.886938517274388,0.004570962876914881,0.06926164673195798,6.334154657100393e-5,0.11189185682049833,0.0010340570412672885,1.898264504887858,0.0018044766872312885
S2A3,2022,Waiwera River,0.0014409385077678652,15.99079458605689,0.10233053582503235,9.43289622862864e-5,0.8144365707917938,4.803104037824694,0.0036306757546688473,0.058125510642809845,8.473234360539173e-5,0.0830349434398684,0.0014285948588201646,2.670389535088644,0.008984634650559325
S2A3,2022,Waiwera River,0.0014409385077678652,15.99079458605689,0.10233053582503235,9.43289622862864e-5,0.8144365707917938,4.803104037824694,0.0036306757546688473,0.058125510642809845,8.473234360539173e-5,0.0830349434398684,0.0014285948588201646,2.670389535088644,0.008984634650559325
S2A4,2022,Waiwera River,0.0012051658409365522,15.822099207063902,0.1893307230278911,1.3200921095286254e-4,1.854387923656322,4.914211784131084,0.0038558842753026712,0.052390149821591944,8.369264599343759e-5,0.08207748347377664,0.0014272504891449428,2.2057856049948033,0.005240025395074833
S2A4,2022,Waiwera River,0.0012051658409365522,15.822099207063902,0.1893307230278911,1.3200921095286254e-4,1.854387923656322,4.914211784131084,0.0038558842753026712,0.052390149821591944,8.369264599343759e-5,0.08207748347377664,0.0014272504891449428,2.2057856049948033,0.005240025395074833
S2A4,2022,Waiwera River,0.0012051658409365522,15.822099207063902,0.1893307230278911,1.3200921095286254e-4,1.854387923656322,4.914211784131084,0.0038558842753026712,0.052390149821591944,8.369264599343759e-5,0.08207748347377664,0.0014272504891449428,2.2057856049948033,0.005240025395074833
S2A4,2022,Waiwera River,0.0012051658409365522,15.822099207063902,0.1893307230278911,1.3200921095286254e-4,1.854387923656322,4.914211784131084,0.0038558842753026712,0.052390149821591944,8.369264599343759e-5,0.08207748347377664,0.0014272504891449428,2.2057856049948033,0.005240025395074833
S2A5,2022,Back Stream,9.462039677556373e-4,16.223964863242028,0.11129764889992555,0.0014920369031691447,0.6024905566179676,4.743683934756611,0.01697294962457925,0.04642800452494281,7.858177180688964e-5,0.10121003366602416,0.0011257912893706768,2.6697454927021043,0.03854902898565243
S2A5,2022,Back Stream,9.462039677556373e-4,16.223964863242028,0.11129764889992555,0.0014920369031691447,0.6024905566179676,4.743683934756611,0.01697294962457925,0.04642800452494281,7.858177180688964e-5,0.10121003366602416,0.0011257912893706768,2.6697454927021043,0.03854902898565243
S2A5,2022,Back Stream,9.462039677556373e-4,16.223964863242028,0.11129764889992555,0.0014920369031691447,0.6024905566179676,4.743683934756611,0.01697294962457925,0.04642800452494281,7.858177180688964e-5,0.10121003366602416,0.0011257912893706768,2.6697454927021043,0.03854902898565243
S2A6,2022,Waitahuna River,8.046055553665521e-4,16.177756675198225,0.20606991199195504,0.0015761493287509136,1.6747093240716002,5.303313114383529,0.017822921401282606,0.040942240478972575,7.45290003714564e-5,0.13090226809296504,0.0017516402251434784,2.147368702345268,0.0057640055061358424
S2A7,2022,Low Burn,9.659734713666969e-4,14.85727850620839,0.32827767012010023,1.4419688587373705e-4,4.573821784055383,4.344504914925417,0.0651414324901371,0.03998699771164113,6.956905462377389e-5,0.11385616224682363,4.236835767287453e-4,1.4946574982075342,0.012946510808264198
S2A7,2022,Low Burn,9.659734713666969e-4,14.85727850620839,0.32827767012010023,1.4419688587373705e-4,4.573821784055383,4.344504914925417,0.0651414324901371,0.03998699771164113,6.956905462377389e-5,0.11385616224682363,4.236835767287453e-4,1.4946574982075342,0.012946510808264198
S2A7,2022,Low Burn,9.659734713666969e-4,14.85727850620839,0.32827767012010023,1.4419688587373705e-4,4.573821784055383,4.344504914925417,0.0651414324901371,0.03998699771164113,6.956905462377389e-5,0.11385616224682363,4.236835767287453e-4,1.4946574982075342,0.012946510808264198
S2A7,2022,Low Burn,9.659734713666969e-4,14.85727850620839,0.32827767012010023,1.4419688587373705e-4,4.573821784055383,4.344504914925417,0.0651414324901371,0.03998699771164113,6.956905462377389e-5,0.11385616224682363,4.236835767287453e-4,1.4946574982075342,0.012946510808264198
S2A7,2022,Low Burn,9.659734713666969e-4,14.85727850620839,0.32827767012010023,1.4419688587373705e-4,4.573821784055383,4.344504914925417,0.0651414324901371,0.03998699771164113,6.956905462377389e-5,0.11385616224682363,4.236835767287453e-4,1.4946574982075342,0.012946510808264198
S2A7,2022,Low Burn,9.659734713666969e-4,14.85727850620839,0.32827767012010023,1.4419688587373705e-4,4.573821784055383,4.344504914925417,0.0651414324901371,0.03998699771164113,6.956905462377389e-5,0.11385616224682363,4.236835767287453e-4,1.4946574982075342,0.012946510808264198
S2A8,2022,Whiskey Gully Stream,5.53718604817106e-4,15.423588735789474,0.06871290512925314,1.4806477144892094e-4,0.6686836314336468,5.144968411884292,0.00519042939411381,0.03883102399362267,1.442626898496728e-4,0.05940281174879656,9.570333272531302e-4,1.7307083358764253,0.007544785719727329
S2A9,2022,Whiskey Gully Stream,0.00067313246554900365,16.075248752347626,0.14495219928238534,1.0323596541495894e-4,1.0454536336834606,4.942866617631512,0.006151371438998442,0.03582922075723551,4.7010095735213037e-05,0.12793198573028833,7.777188104261025e-4,1.6039608864119055,0.010670322302693054
S2B1,2022,Kaihiku Stream,0.0019371986817001456,17.298825766988557,0.1400082274211924,1.6843741120373373e-4,0.7736833377860896,5.254536470414782,0.07567513636682052,0.08606063549009155,1.0489807940796235e-4,0.1126232411157421,7.382394801922791e-4,1.915480121255027,0.017414524455300825
S2B10,2022,Coal Creek,8.413202848258747e-4,14.306342951062076,0.12749963967703162,1.0027050783133025e-4,1.5882145649657138,3.8048168882568287,0.007875393119686557,0.06274565635010428,6.886127634902475e-5,0.08909954086647627,3.0473197798374106e-4,1.216921538703701,0.004604718439780199
S2B10,2022,Coal Creek,8.413202848258747e-4,14.306342951062076,0.12749963967703162,1.0027050783133025e-4,1.5882145649657138,3.8048168882568287,0.007875393119686557,0.06274565635010428,6.886127634902475e-5,0.08909954086647627,3.0473197798374106e-4,1.216921538703701,0.004604718439780199
S2B10,2022,Coal Creek,8.413202848258747e-4,14.306342951062076,0.12749963967703162,1.0027050783133025e-4,1.5882145649657138,3.8048168882568287,0.007875393119686557,0.06274565635010428,6.886127634902475e-5,0.08909954086647627,3.0473197798374106e-4,1.216921538703701,0.004604718439780199
S2B10,2022,Coal Creek,8.413202848258747e-4,14.306342951062076,0.12749963967703162,1.0027050783133025e-4,1.5882145649657138,3.8048168882568287,0.007875393119686557,0.06274565635010428,6.886127634902475e-5,0.08909954086647627,3.0473197798374106e-4,1.216921538703701,0.004604718439780199
S2B10,2022,Coal Creek,8.413202848258747e-4,14.306342951062076,0.12749963967703162,1.0027050783133025e-4,1.5882145649657138,3.8048168882568287,0.007875393119686557,0.06274565635010428,6.886127634902475e-5,0.08909954086647627,3.0473197798374106e-4,1.216921538703701,0.004604718439780199
S2B11,2022,Flodden Stream,7.640884967226303e-4,17.042941486529838,0.10150497263686839,8.945435431520412e-5,0.38223859070264493,4.460303532703221,0.0037737756972851945,0.03510712618510353,5.605257730621137e-5,0.12021318568891222,8.504413042467041e-4,2.139121256458148,0.015033205537348163
S2B11,2022,Flodden Stream,7.640884967226303e-4,17.042941486529838,0.10150497263686839,8.945435431520412e-5,0.38223859070264493,4.460303532703221,0.0037737756972851945,0.03510712618510353,5.605257730621137e-5,0.12021318568891222,8.504413042467041e-4,2.139121256458148,0.015033205537348163
S2B12,2022,Anguilla Burn,5.522312905375401e-4,16.5225631468286,0.33138481554755195,1.3390772720927148e-4,2.7532626052842497,5.749277451830997,0.05753070345947096,0.034423761769618866,1.0904811774396293e-4,0.10364267254846554,7.05277198029387e-4,1.7855797561342992,0.007458870565095673
S2B12,2022,Anguilla Burn,5.522312905375401e-4,16.5225631468286,0.33138481554755195,1.3390772720927148e-4,2.7532626052842497,5.749277451830997,0.05753070345947096,0.034423761769618866,1.0904811774396293e-4,0.10364267254846554,7.05277198029387e-4,1.7855797561342992,0.007458870565095673
S2B12,2022,Anguilla Burn,5.522312905375401e-4,16.5225631468286,0.33138481554755195,1.3390772720927148e-4,2.7532626052842497,5.749277451830997,0.05753070345947096,0.034423761769618866,1.0904811774396293e-4,0.10364267254846554,7.05277198029387e-4,1.7855797561342992,0.007458870565095673
S2B13,2022,Benger Burn,0.0011910914464663294,17.387131000560924,0.20459594663398836,1.5613194527136175e-4,1.5381949779940098,6.067343303045969,0.021881640849736275,0.033662936849765006,4.668185859007608e-5,0.12459739190642945,6.072799538509964e-4,1.5431422753694135,0.006118611717894141
S2B13,2022,Benger Burn,0.0011910914464663294,17.387131000560924,0.20459594663398836,1.5613194527136175e-4,1.5381949779940098,6.067343303045969,0.021881640849736275,0.033662936849765006,4.668185859007608e-5,0.12459739190642945,6.072799538509964e-4,1.5431422753694135,0.006118611717894141
S2B14,2022,Benger Burn,0.0010711123360430226,16.42109298317264,0.14317256200735784,1.2725631522717112e-4,0.7755394036118884,5.0485648418042395,0.022826631515315148,0.032050452251495595,4.833549071778372e-5,0.092078824655115,5.118004393621902e-4,1.3964239650318577,0.00541389414508754
S2B14,2022,Benger Burn,0.0010711123360430226,16.42109298317264,0.14317256200735784,1.2725631522717112e-4,0.7755394036118884,5.0485648418042395,0.022826631515315148,0.032050452251495595,4.833549071778372e-5,0.092078824655115,5.118004393621902e-4,1.3964239650318577,0.00541389414508754
S2B15,2022,Carsons Creek,0.001229843456688682,17.670889811699784,0.18346313349032023,1.5266305636336586e-4,1.2861450218185058,5.841365606416138,0.018483086070226463,0.03371973942899423,8.400656280442594e-5,0.13960278382698732,3.738363503205761e-4,1.8746706315805328,0.04213872260142055
S2B16,2022,Heriot Burn,4.2366918389069e-4,15.46228579548815,0.20042249589658495,1.259182230496433e-4,2.731238734995383,5.049310370810649,0.015341571385054611,0.0322315823924541,8.111323634228116e-5,0.07256073106235683,6.196402983019117e-4,1.819781225828074,0.006154601693105777
S2B16,2022,Heriot Burn,4.2366918389069e-4,15.46228579548815,0.20042249589658495,1.259182230496433e-4,2.731238734995383,5.049310370810649,0.015341571385054611,0.0322315823924541,8.111323634228116e-5,0.07256073106235683,6.196402983019117e-4,1.819781225828074,0.006154601693105777
S2B17,2022,Jimmys Creek,0.001015141330674057,14.063872271244716,0.138042627592242,1.4000780883707966e-4,1.8302603015687762,3.859327072135285,0.009613189526215786,0.03074201545318737,6.99316295570929e-5,0.05793582005126601,3.2402659819295144e-4,2.3237977982798355,0.02466594116662297
S2B17,2022,Jimmys Creek,0.001015141330674057,14.063872271244716,0.138042627592242,1.4000780883707966e-4,1.8302603015687762,3.859327072135285,0.009613189526215786,0.03074201545318737,6.99316295570929e-5,0.05793582005126601,3.2402659819295144e-4,2.3237977982798355,0.02466594116662297
S2B18,2022,Tuapeka Upper,0.0011106010204928122,16.52127578878862,0.18300167900987557,1.3547273324215884e-4,1.285932977112833,5.381678588970029,0.04466448765829029,0.03156854234053374,4.240524435300156e-5,0.10099993115721913,9.834330277726348e-4,1.3144079228637273,0.007817013319869108
S2B19,2022,Tuapeka Upper,9.068878446555705e-4,15.935394273495033,0.09870204030149841,8.816497079981367e-5,0.49833270155752724,4.451524807140082,0.0505642001990398,0.030675218774090542,3.771060287189535e-5,0.11046350530522449,6.388002499786692e-4,1.2367444544728794,0.007622824680776947
S2B2,2022,Waipahi Trib A,4.5006948453988916e-4,15.116467866144227,0.10706080199411665,2.201373599736626e-4,1.0735948683155925,4.192555015225128,0.00664408680472574,0.06860456336551542,1.3097768831575864e-4,0.06616013184143868,9.209500730016374e-4,1.8448498360421153,0.001590560061953722
S2B3,2022,Waiwera River,0.0012209837084162598,16.830532294494212,0.11984461908466537,0.008852143462094071,0.5447079694494049,5.077941876476356,0.006415199529654949,0.05744991096940271,5.601912373764654e-5,0.08994306747030507,0.0012135845788059012,2.0477827045143018,0.004627543542965864
S2B5,2022,Back Stream,0.0013204854456595365,17.11806366630896,0.18508177652986527,1.6998688018845883e-4,1.5738108373056605,5.1375409202817455,0.01749199441600984,0.04668291062508493,7.594702314213085e-5,0.12211469055211875,0.001225015061347116,2.7877550705689194,0.039019101635915224
S2B5,2022,Back Stream,0.0013204854456595365,17.11806366630896,0.18508177652986527,1.6998688018845883e-4,1.5738108373056605,5.1375409202817455,0.01749199441600984,0.04668291062508493,7.594702314213085e-5,0.12211469055211875,0.001225015061347116,2.7877550705689194,0.039019101635915224
S2B6,2022,Waitahuna River,0.0010109003732508709,14.819145248594696,0.10882039997284927,5.7346667983687504e-5,0.9738523801153967,4.395459514422394,0.03861871989185115,0.040184743158842934,9.307009863115269e-5,0.07294407886992765,0.0013236597527482759,2.0177326881561704,0.006524070865150168
S2B7,2022,Low Burn,7.56585793279944e-4,14.626910574476105,0.18598160917088982,1.0068071521137304e-4,3.1146853951938356,5.9146979869468925,0.09395258992502396,0.04091517040121475,5.743604511391963e-5,0.11203798268056635,6.930135769717792e-4,1.2427117225067406,0.008790569305761317
S2B7,2022,Low Burn,7.56585793279944e-4,14.626910574476105,0.18598160917088982,1.0068071521137304e-4,3.1146853951938356,5.9146979869468925,0.09395258992502396,0.04091517040121475,5.743604511391963e-5,0.11203798268056635,6.930135769717792e-4,1.2427117225067406,0.008790569305761317
S2B7,2022,Low Burn,7.56585793279944e-4,14.626910574476105,0.18598160917088982,1.0068071521137304e-4,3.1146853951938356,5.9146979869468925,0.09395258992502396,0.04091517040121475,5.743604511391963e-5,0.11203798268056635,6.930135769717792e-4,1.2427117225067406,0.008790569305761317
S2B8,2022,Whiskey Gully Stream,3.589690196819165e-4,15.338689234589085,0.11789603595362237,1.4708853476162864e-4,1.1445009071904984,5.061336045054524,0.006795017132473387,0.038262595397976544,8.687424062071187e-5,0.07083990201229173,0.001124967980027578,1.5992011360918224,0.005775047087020683
S2B8,2022,Whiskey Gully Stream,3.589690196819165e-4,15.338689234589085,0.11789603595362237,1.4708853476162864e-4,1.1445009071904984,5.061336045054524,0.006795017132473387,0.038262595397976544,8.687424062071187e-5,0.07083990201229173,0.001124967980027578,1.5992011360918224,0.005775047087020683
S2B9,2022,Whiskey Gully Stream,6.002991295799915e-4,16.087506634966967,0.13507417339562686,0.007191546588629277,0.945654153249809,4.814652302407737,0.0031754741655005947,0.03684373973675324,1.1796700547315257e-4,0.12766233490226156,8.956786905907854e-4,1.7540807551702842,0.008844816552935508
S2C1,2022,Kaihiku Stream,0.0016116858932401232,17.136191067015872,0.18031616912356402,3.955358902987962e-4,1.4765752855622893,4.848848984696921,0.05413142070063618,0.09686823644714591,9.525062932140289e-5,0.1393646856626737,7.112265410407836e-4,1.9398475088493574,0.017362745735871685
S2C10,2022,Coal Creek,8.171680463845962e-4,15.168395255995858,0.29769546848896794,1.1195245743851529e-4,4.118646796359052,4.097848684827989,0.03426703557890081,0.036899310849591395,5.72892390298742e-5,0.2369480895752389,3.585377483208774e-4,0.7675786898883851,0.0030509079438683887
S2C12,2022,Anguilla Burn,9.039981597761995e-4,13.899335753168366,0.06312736098314879,7.124279444593358e-5,0.5851166237795933,4.246770137733408,0.02173520949507528,0.034641764394932856,8.266926028676457e-5,0.05859409541431613,6.570952195425919e-4,1.9399030125472592,0.004156578046944824
S2C12,2022,Anguilla Burn,9.039981597761995e-4,13.899335753168366,0.06312736098314879,7.124279444593358e-5,0.5851166237795933,4.246770137733408,0.02173520949507528,0.034641764394932856,8.266926028676457e-5,0.05859409541431613,6.570952195425919e-4,1.9399030125472592,0.004156578046944824
S2C12,2022,Anguilla Burn,9.039981597761995e-4,13.899335753168366,0.06312736098314879,7.124279444593358e-5,0.5851166237795933,4.246770137733408,0.02173520949507528,0.034641764394932856,8.266926028676457e-5,0.05859409541431613,6.570952195425919e-4,1.9399030125472592,0.004156578046944824
S2C12,2022,Anguilla Burn,9.039981597761995e-4,13.899335753168366,0.06312736098314879,7.124279444593358e-5,0.5851166237795933,4.246770137733408,0.02173520949507528,0.034641764394932856,8.266926028676457e-5,0.05859409541431613,6.570952195425919e-4,1.9399030125472592,0.004156578046944824
S2C13,2022,Benger Burn,9.183225072510076e-4,16.564637117780478,0.08020386067979161,0.0030962091081995708,0.4450533091009651,4.639189621795518,0.02904974786072507,0.03219407073642465,7.102293421469654e-5,0.09600554390206982,4.6741107233094217e-4,1.5655697173854102,0.008438578385693136
S2C14,2022,Carsons Creek,9.886109924772618e-4,14.32254194485713,0.05195499480792425,9.500110929981347e-5,0.46706692944959244,4.695849137494144,0.004782343123065652,0.032112639293412286,6.848073683110729e-5,0.05275869053799033,3.5164124172427073e-4,1.8636980387940774,0.013094539291314714
