File,meanLi7,semLi7,meanNa23,semNa23,meanMg24,semMg24,meanAl27,semAl27,meanP31,semP31,meanK39,semK39,meanMn55,semMn55,meanFe57,semFe57,meanCu65,semCu65,meanZn66,semZn66,meanRb85,semRb85,meanSr88,semSr88,meanBa138,semBa138
S1F3 3.txt,6.024026578261884e-4,6.316770419996452e-5,16.35260094263255,0.11170546642432767,0.11039818629619148,0.0020167531101816447,7.845213008556857e-4,4.8739477632794305e-4,0.3753458709825593,0.016399181872609674,4.000064119928566,0.031245207268419475,0.02795144690802564,5.95662997770024e-4,0.044477520680927495,5.112353738425504e-4,5.557077666283077e-5,5.5014490765300174e-06,0.08759432603667336,8.662986755151731e-4,6.08035111167761e-4,8.005360896073272e-6,1.217699247518414,0.010199613007771259,0.006653038920585232,8.181483025403683e-5
S1F3 4.txt,6.024026578261884e-4,6.316770419996452e-5,16.35260094263255,0.11170546642432767,0.11039818629619148,0.0020167531101816447,7.845213008556857e-4,4.8739477632794305e-4,0.3753458709825593,0.016399181872609674,4.000064119928566,0.031245207268419475,0.02795144690802564,5.95662997770024e-4,0.044477520680927495,5.112353738425504e-4,5.557077666283077e-5,5.5014490765300174e-06,0.08759432603667336,8.662986755151731e-4,6.08035111167761e-4,8.005360896073272e-6,1.217699247518414,0.010199613007771259,0.006653038920585232,8.181483025403683e-5
S1F3.txt,6.024026578261884e-4,6.316770419996452e-5,16.35260094263255,0.11170546642432767,0.11039818629619148,0.0020167531101816447,7.845213008556857e-4,4.8739477632794305e-4,0.3753458709825593,0.016399181872609674,4.000064119928566,0.031245207268419475,0.02795144690802564,5.95662997770024e-4,0.044477520680927495,5.112353738425504e-4,5.557077666283077e-5,5.5014490765300174e-06,0.08759432603667336,8.662986755151731e-4,6.08035111167761e-4,8.005360896073272e-6,1.217699247518414,0.010199613007771259,0.006653038920585232,8.181483025403683e-5
S1F4.txt,7.448091207791999e-4,5.7737894655652804e-5,17.776574555628535,0.14139745869756806,0.11562910786003172,0.004019802210110369,1.5703898444471953e-4,1.925983999693143e-5,0.6084481806272293,0.027864559126771188,6.148770728136478,0.049252113948772124,0.046500113760956883,0.0011018867326736145,0.04183922213132524,5.952929398584961e-4,5.9142497083706584e-5,6.332864855908156e-6,0.11535050455944536,0.0014257730065243962,0.0011527862342326852,1.2505567671399028e-5,1.2681175256593713,0.013009252660116457,0.007606160570011502,9.999214283236474e-5
S1F5.txt,5.82204439347744e-4,5.230865490187981e-5,18.253292392516038,0.14471532153001906,0.0966850307945661,0.001840262879971719,4.0922794647595053e-4,2.8122024044140013e-4,0.7252223493679428,0.025326755294007842,4.565999222654351,0.04102290192978145,0.09491020159652633,0.0023746323989325886,0.039573963707560764,6.006314091884068e-4,2.486177462589873e-4,1.765839642431857e-5,0.0967058633740703,0.0013692666405513661,4.628867858477957e-4,8.916520628737662e-6,1.2157388338278932,0.012019801448141361,0.0077837520329094075,1.0879450638975766e-4
S1F6 2.txt,0.0012511766355828714,6.400242827917677e-5,19.33282711365645,0.130028039696714,0.0924827888562964,9.815538108726503e-4,1.2919974525519453e-4,1.6470204108418836e-5,0.29547972153868507,0.004039346300590363,4.444662784850331,0.03070136035129596,0.009478142420063321,1.9728658824604402e-4,0.03825782035392559,9.024403410932026e-4,3.7211242167934306e-5,4.77421553678194e-6,0.10782681692787438,9.304966312797126e-4,3.316125089618754e-4,4.87185590239028e-6,1.2236567231017186,0.010567616064152005,0.0067472496588434905,9.748659625749118e-5
S1F6 3.txt,0.0012511766355828714,6.400242827917677e-5,19.33282711365645,0.130028039696714,0.0924827888562964,9.815538108726503e-4,1.2919974525519453e-4,1.6470204108418836e-5,0.29547972153868507,0.004039346300590363,4.444662784850331,0.03070136035129596,0.009478142420063321,1.9728658824604402e-4,0.03825782035392559,9.024403410932026e-4,3.7211242167934306e-5,4.77421553678194e-6,0.10782681692787438,9.304966312797126e-4,3.316125089618754e-4,4.87185590239028e-6,1.2236567231017186,0.010567616064152005,0.0067472496588434905,9.748659625749118e-5
S1F6.txt,0.0012511766355828714,6.400242827917677e-5,19.33282711365645,0.130028039696714,0.0924827888562964,9.815538108726503e-4,1.2919974525519453e-4,1.6470204108418836e-5,0.29547972153868507,0.004039346300590363,4.444662784850331,0.03070136035129596,0.009478142420063321,1.9728658824604402e-4,0.03825782035392559,9.024403410932026e-4,3.7211242167934306e-5,4.77421553678194e-6,0.10782681692787438,9.304966312797126e-4,3.316125089618754e-4,4.87185590239028e-6,1.2236567231017186,0.010567616064152005,0.0067472496588434905,9.748659625749118e-5
S1F7 7.txt,6.803903860853371e-4,5.535612230401183e-5,17.749311545434786,0.09728875830656959,0.11890178246585013,0.0015834477826973613,4.3506375939128826e-4,2.7157334910985786e-5,0.4789815158588429,0.011833744382817866,4.453914032275619,0.025545448669231047,0.01898730261028559,4.168068628199019e-4,0.037389781218955837,5.001026797434099e-4,9.510040674056654e-5,7.684175848441226e-6,0.11710708163909941,7.914668432427245e-4,5.010626457076487e-4,6.020926778238274e-6,1.4704972024431757,0.011497604192097312,0.004653305027678757,5.8419790999172206e-5
S1F7 8.txt,6.803903860853371e-4,5.535612230401183e-5,17.749311545434786,0.09728875830656959,0.11890178246585013,0.0015834477826973613,4.3506375939128826e-4,2.7157334910985786e-5,0.4789815158588429,0.011833744382817866,4.453914032275619,0.025545448669231047,0.01898730261028559,4.168068628199019e-4,0.037389781218955837,5.001026797434099e-4,9.510040674056654e-5,7.684175848441226e-6,0.11710708163909941,7.914668432427245e-4,5.010626457076487e-4,6.020926778238274e-6,1.4704972024431757,0.011497604192097312,0.004653305027678757,5.8419790999172206e-5
S1F8 2.txt,0.0012395789059910544,6.903280065496388e-5,18.89932734004616,0.16985576041406478,0.09415181531616502,0.002317557997544289,0.0012585378423392826,0.0011073755696335242,0.7958535938430098,0.023592810842001682,5.339782655550825,0.054225467548724926,0.010758873868769385,2.5887600920150155e-4,0.03644252371193291,5.653541838069415e-4,7.459110397977819e-5,6.054632740013996e-6,0.0866443537768314,0.0012054738407191045,4.8091220907632353e-4,8.058930230831244e-6,2.236130253144346,0.03376419249421539,0.033177154125805686,9.281564961292233e-4
S1F8 3.txt,0.0012395789059910544,6.903280065496388e-5,18.89932734004616,0.16985576041406478,0.09415181531616502,0.002317557997544289,0.0012585378423392826,0.0011073755696335242,0.7958535938430098,0.023592810842001682,5.339782655550825,0.054225467548724926,0.010758873868769385,2.5887600920150155e-4,0.03644252371193291,5.653541838069415e-4,7.459110397977819e-5,6.054632740013996e-6,0.0866443537768314,0.0012054738407191045,4.8091220907632353e-4,8.058930230831244e-6,2.236130253144346,0.03376419249421539,0.033177154125805686,9.281564961292233e-4
S1F8.txt,0.0012395789059910544,6.903280065496388e-5,18.89932734004616,0.16985576041406478,0.09415181531616502,0.002317557997544289,0.0012585378423392826,0.0011073755696335242,0.7958535938430098,0.023592810842001682,5.339782655550825,0.054225467548724926,0.010758873868769385,2.5887600920150155e-4,0.03644252371193291,5.653541838069415e-4,7.459110397977819e-5,6.054632740013996e-6,0.0866443537768314,0.0012054738407191045,4.8091220907632353e-4,8.058930230831244e-6,2.236130253144346,0.03376419249421539,0.033177154125805686,9.281564961292233e-4
S1F9 2.txt,0.0013840635793631896,7.280056027636802e-5,18.22534375354506,0.15944964564405006,0.10672672271148068,0.002333975021428718,3.790379146371319e-4,1.5101495234889453e-4,0.8106553140130582,0.024471505346460098,5.200246204987089,0.05013758328465035,0.017519140602162746,3.1986102696222955e-4,0.036615403417499394,5.249945376048787e-4,1.7337708371043735e-4,9.558671633644866e-6,0.07724463326840986,0.0013100669609555267,3.8193999330742105e-4,6.289337877472225e-6,2.2111437757610446,0.02414719325972628,0.02671582417560605,2.9544034740667965e-4
S1F9 3.txt,0.0013840635793631896,7.280056027636802e-5,18.22534375354506,0.15944964564405006,0.10672672271148068,0.002333975021428718,3.790379146371319e-4,1.5101495234889453e-4,0.8106553140130582,0.024471505346460098,5.200246204987089,0.05013758328465035,0.017519140602162746,3.1986102696222955e-4,0.036615403417499394,5.249945376048787e-4,1.7337708371043735e-4,9.558671633644866e-6,0.07724463326840986,0.0013100669609555267,3.8193999330742105e-4,6.289337877472225e-6,2.2111437757610446,0.02414719325972628,0.02671582417560605,2.9544034740667965e-4
S1F9.txt,0.0013840635793631896,7.280056027636802e-5,18.22534375354506,0.15944964564405006,0.10672672271148068,0.002333975021428718,3.790379146371319e-4,1.5101495234889453e-4,0.8106553140130582,0.024471505346460098,5.200246204987089,0.05013758328465035,0.017519140602162746,3.1986102696222955e-4,0.036615403417499394,5.249945376048787e-4,1.7337708371043735e-4,9.558671633644866e-6,0.07724463326840986,0.0013100669609555267,3.8193999330742105e-4,6.289337877472225e-6,2.2111437757610446,0.02414719325972628,0.02671582417560605,2.9544034740667965e-4
S1G1.txt,9.461055319442992e-4,8.125684141097777e-5,16.17131736536065,0.13846767521718115,0.21321745863575942,0.006090454085210837,5.330271170054752e-4,2.78927888561273e-4,1.484364556060201,0.04366462884105692,3.4653014789989633,0.031112678382476444,0.03400594482147195,9.714020913100289e-4,0.053179664139639586,8.040988670881305e-4,7.457357790273355e-5,6.789486056937373e-6,0.11458364980169743,0.001426007890873023,2.848719451780831e-4,5.060312722827827e-6,1.5114748113166336,0.017230895527675767,0.005309005192973945,8.525916246481002e-5
S1G10 7.txt,0.0010686528422929522,2.8748145920597015e-4,17.731516140145903,0.1441432853469218,0.07223189499476304,0.001406934055946599,1.8008414075884046e-4,3.9703211223972526e-5,0.5049579408345871,0.014399269048923595,5.189076148935085,0.049243228635848194,0.011909952522490132,2.3106032584151596e-4,0.03653873663682064,7.949283268757425e-4,4.4913925886200034e-5,4.508676104762906e-6,0.11472553538161892,8.788949528352008e-4,5.418150426426514e-4,7.40606919240213e-6,1.9864831586558014,0.01748433311271641,0.009983660680123277,1.3865142881772926e-4
S1G10 8.txt,0.0010686528422929522,2.8748145920597015e-4,17.731516140145903,0.1441432853469218,0.07223189499476304,0.001406934055946599,1.8008414075884046e-4,3.9703211223972526e-5,0.5049579408345871,0.014399269048923595,5.189076148935085,0.049243228635848194,0.011909952522490132,2.3106032584151596e-4,0.03653873663682064,7.949283268757425e-4,4.4913925886200034e-5,4.508676104762906e-6,0.11472553538161892,8.788949528352008e-4,5.418150426426514e-4,7.40606919240213e-6,1.9864831586558014,0.01748433311271641,0.009983660680123277,1.3865142881772926e-4
S1G11.txt,0.0010939126104555657,6.207367572750161e-5,19.64019294070919,0.14084287877172796,0.07537879894300122,8.173859604579356e-4,1.0854016893019618e-4,1.658728505425544e-5,0.5026520999667216,0.008869850217990968,5.643633784900692,0.04343740404770797,0.028314448648112667,0.0015343874528583354,0.032877444250697524,5.160422798146412e-4,3.584916106289205e-5,4.855311491097564e-6,0.12212578756294719,0.00122595310915833,6.963531849985882e-4,8.684755079144784e-6,1.5553629596469294,0.015535282030114568,0.009975870916870064,1.277947106241796e-4
S1G12.txt,9.442708713008922e-4,5.802103961861114e-5,18.080921679918855,0.12079364189015986,0.10364099199011713,0.0014390604483123727,1.3823060009564192e-4,1.368601580774829e-5,0.35804151407774043,0.008191706773666154,5.800614205447103,0.04202206642943031,0.018932384783789395,4.3865505556601726e-4,0.03415639087556067,5.151858191024198e-4,3.790131754730296e-5,4.592561573302339e-6,0.10459189230000707,9.257778964869513e-4,0.0014604443820163792,1.4286378149752385e-5,2.728539757866514,0.024458270442656863,0.03183826456234608,4.079387584052307e-4
S1G13.txt,2.327574580569075e-4,4.286812520253488e-5,19.618989371818987,0.1209257557864943,0.11083955276921775,0.001168963314261588,3.1011354917513033e-4,6.810695328279334e-5,0.5463322946927832,0.010924611957008752,5.024748669080878,0.030696859898280127,0.008688047347481532,1.1033371604565768e-4,0.03387090029981461,5.202587819936002e-4,5.029690937045325e-5,5.2800077361379905e-6,0.09533555057674259,0.0012152185892245508,5.655983888093076e-4,6.95910968207789e-6,1.3203523799273975,0.012739323004096,0.0036551415475618815,3.229568800134114e-5
S1G14.txt,0.0012928486212827918,7.135042252713984e-5,16.895326965651414,0.13108452588304026,0.369576649038812,0.008262265263652084,1.5352320328016774e-4,1.689725941478903e-5,3.179851347779012,0.053035506336097125,5.290128235196225,0.042724016326871984,0.015706774645460303,4.0886012122550596e-4,0.037550676546623564,0.003550238161206992,4.849679329063514e-5,5.467870069587773e-6,0.10036131891998264,0.0014660662336336326,6.841121598031582e-4,9.316229037058001e-6,1.8466990063112865,0.01751531208611668,0.005301597600591629,7.5823951793272e-5
S1G15.txt,0.0013258276799890593,7.150581236460048e-5,17.525987901809316,0.1302856981356118,0.10967227369042112,0.002875305972829731,7.041104861826347e-4,4.071982010813169e-4,0.9814227470225122,0.02776654586221358,6.432173366359899,0.04901199391206579,0.008853322100455426,1.4631921845248798e-4,0.03236597774513667,7.107429683844125e-4,7.2495234689152e-5,8.290567550028374e-6,0.10533503084639372,0.0011593330224259424,0.0010137629487683212,1.0991295648756963e-5,1.9171445536911234,0.018917144920199826,0.007182041407439111,7.632427073537216e-5
S1G16 2.txt,3.7097054385111056e-4,4.450754679319918e-5,18.258616254330374,0.1427599993129793,0.15644253304483943,0.0024620531525921772,4.470025574954398e-4,1.9128767771004097e-4,1.1783795738009195,0.021627896039205275,5.388285980471115,0.040388538617900545,0.0031645179800079298,6.162683567557248e-5,0.03336389949770326,5.315146052899213e-4,6.191509086987786e-5,5.561369291824037e-6,0.10240296617654479,0.001089661861142662,8.340080525170147e-4,1.142535146790587e-5,1.8729135808642996,0.019152815740787987,0.016582191989522654,1.614574081674615e-4
S1G16.txt,3.7097054385111056e-4,4.450754679319918e-5,18.258616254330374,0.1427599993129793,0.15644253304483943,0.0024620531525921772,4.470025574954398e-4,1.9128767771004097e-4,1.1783795738009195,0.021627896039205275,5.388285980471115,0.040388538617900545,0.0031645179800079298,6.162683567557248e-5,0.03336389949770326,5.315146052899213e-4,6.191509086987786e-5,5.561369291824037e-6,0.10240296617654479,0.001089661861142662,8.340080525170147e-4,1.142535146790587e-5,1.8729135808642996,0.019152815740787987,0.016582191989522654,1.614574081674615e-4
S1G17.txt,3.779834361902387e-4,4.476678698342097e-5,17.62894599992617,0.13314191768021424,0.09129085797683208,0.00102327706199719,2.374787071528734e-4,6.609855571563288e-5,0.4114895714573637,0.0100419034590218,5.287703245046122,0.037327521043619055,0.008365949325502622,3.063481359528259e-4,0.03281474901416311,5.216823073320371e-4,3.4342820160190926e-5,4.29576514085276e-6,0.10814152764832326,0.0013361291807447086,6.416486704411837e-4,8.591225138347978e-6,1.9029845547831719,0.01962074705732156,0.006333281229444604,7.287623643384101e-5
S1G18 2.txt,4.942510965368001e-4,5.186659269335063e-5,16.278882687289432,0.10366407509154917,0.19438865843024927,0.003122084055329367,4.20978557194708e-4,1.8517580451605915e-4,1.7802269426906834,0.0325783005695706,4.088937646905364,0.02512336436055639,0.008150990651840282,1.9942095051662432e-4,0.03229751861734778,4.8414078780685847e-4,5.480937347204096e-5,5.544561626471746e-6,0.1142499309422652,0.001688462964328305,6.903051311187544e-4,8.011662375599646e-6,1.4810165519513774,0.018419594738074745,0.0062890786968552844,1.0932191158358054e-4
S1G18 3.txt,4.942510965368001e-4,5.186659269335063e-5,16.278882687289432,0.10366407509154917,0.19438865843024927,0.003122084055329367,4.20978557194708e-4,1.8517580451605915e-4,1.7802269426906834,0.0325783005695706,4.088937646905364,0.02512336436055639,0.008150990651840282,1.9942095051662432e-4,0.03229751861734778,4.8414078780685847e-4,5.480937347204096e-5,5.544561626471746e-6,0.1142499309422652,0.001688462964328305,6.903051311187544e-4,8.011662375599646e-6,1.4810165519513774,0.018419594738074745,0.0062890786968552844,1.0932191158358054e-4
S1G18 4.txt,4.942510965368001e-4,5.186659269335063e-5,16.278882687289432,0.10366407509154917,0.19438865843024927,0.003122084055329367,4.20978557194708e-4,1.8517580451605915e-4,1.7802269426906834,0.0325783005695706,4.088937646905364,0.02512336436055639,0.008150990651840282,1.9942095051662432e-4,0.03229751861734778,4.8414078780685847e-4,5.480937347204096e-5,5.544561626471746e-6,0.1142499309422652,0.001688462964328305,6.903051311187544e-4,8.011662375599646e-6,1.4810165519513774,0.018419594738074745,0.0062890786968552844,1.0932191158358054e-4
S1G18.txt,4.942510965368001e-4,5.186659269335063e-5,16.278882687289432,0.10366407509154917,0.19438865843024927,0.003122084055329367,4.20978557194708e-4,1.8517580451605915e-4,1.7802269426906834,0.0325783005695706,4.088937646905364,0.02512336436055639,0.008150990651840282,1.9942095051662432e-4,0.03229751861734778,4.8414078780685847e-4,5.480937347204096e-5,5.544561626471746e-6,0.1142499309422652,0.001688462964328305,6.903051311187544e-4,8.011662375599646e-6,1.4810165519513774,0.018419594738074745,0.0062890786968552844,1.0932191158358054e-4
S1G19 2.txt,0.0014729392197325975,6.604985492201268e-5,19.192998803672435,0.1406082435304245,0.08007791378411203,8.548509114441302e-4,3.432855606415488e-4,1.7795877960225732e-4,0.3357846682462234,0.006744532554373153,5.71494294687485,0.04330227541685473,0.025385847341097136,6.015678648444898e-4,0.030729061335540313,4.50014558032742e-4,6.713789644440791e-5,2.5863987524788003e-5,0.13210623622629702,0.0012654860501553442,4.3337648758638974e-4,6.1737414076742076e-6,2.1343623435358268,0.021299507346069706,0.017035908849857388,1.8755636477426517e-4
S1G19.txt,0.0014729392197325975,6.604985492201268e-5,19.192998803672435,0.1406082435304245,0.08007791378411203,8.548509114441302e-4,3.432855606415488e-4,1.7795877960225732e-4,0.3357846682462234,0.006744532554373153,5.71494294687485,0.04330227541685473,0.025385847341097136,6.015678648444898e-4,0.030729061335540313,4.50014558032742e-4,6.713789644440791e-5,2.5863987524788003e-5,0.13210623622629702,0.0012654860501553442,4.3337648758638974e-4,6.1737414076742076e-6,2.1343623435358268,0.021299507346069706,0.017035908849857388,1.8755636477426517e-4
S1G2.txt,4.839638861753562e-4,5.673303196023374e-5,15.148475420403697,0.11714023973858372,0.099171517274025,0.0019897506528847113,0.002479126105199994,0.0023222063185715336,0.6348764996648715,0.01938153894550806,3.9239926617215275,0.026549795606367537,0.014559771895343965,4.881956127460082e-4,0.049038455050395564,7.344634573623429e-4,8.7639897222828e-5,7.136406843744085e-6,0.07760732804896509,0.0012833661394115003,0.0011817658974425647,1.5079423471550297e-5,1.9412384126135354,0.021561426976686355,0.004878140986671592,7.720192574082579e-5
S1G3 2.txt,7.787458610931001e-4,5.799368371451703e-5,16.711666839593217,0.1268043974154538,0.1152040765473044,0.002590073748315228,0.0010990391787587446,8.635710548682399e-4,0.5673515076095261,0.01852102207529231,5.032390425870619,0.04048322683153335,0.02747163731559833,5.636989074421227e-4,0.04378234441876605,6.324731800042391e-4,6.023005621192754e-5,5.231763128507116e-6,0.09956544791151567,0.0011360990077224804,9.142635954998482e-4,1.1128206428934966e-5,1.127133206028107,0.011168443798868373,0.005688390967795975,1.0840104066630234e-4
S1G3.txt,7.787458610931001e-4,5.799368371451703e-5,16.711666839593217,0.1268043974154538,0.1152040765473044,0.002590073748315228,0.0010990391787587446,8.635710548682399e-4,0.5673515076095261,0.01852102207529231,5.032390425870619,0.04048322683153335,0.02747163731559833,5.636989074421227e-4,0.04378234441876605,6.324731800042391e-4,6.023005621192754e-5,5.231763128507116e-6,0.09956544791151567,0.0011360990077224804,9.142635954998482e-4,1.1128206428934966e-5,1.127133206028107,0.011168443798868373,0.005688390967795975,1.0840104066630234e-4
S1G4.txt,5.756168719911188e-4,5.873657699722069e-5,19.373630877786272,0.14279966888556353,0.1008520393290846,0.001210700694080672,0.006586570183123316,0.0046836334195526404,0.4444448620114272,0.005983401888640038,4.826906212547623,0.03264852667711386,0.06450444517013397,0.0021965004390896315,0.04052646980506687,5.435344031860835e-4,5.2111033927507006e-5,6.240941887479471e-6,0.11677911693493859,0.0013162924694706487,4.0303216854323254e-4,5.979890531955076e-6,1.387242833398605,0.013393820234802433,0.0075994765851148055,0.00013887840782777139
S1G5.txt,6.073924687097267e-4,5.368321779601226e-5,17.873717352072198,0.12512112952340193,0.15162324598038673,0.002293775452054592,1.9026930807808197e-4,4.575096006799185e-5,0.6683846522866075,0.01540084150369065,4.448077174100718,0.03306332226228995,0.05279874128770156,0.001333095719261808,0.04102148182546597,6.137800816011321e-4,7.150069853357758e-5,5.9337923519710264e-6,0.11740463852721236,0.0011509112817939906,3.789751477051654e-4,5.371255482020928e-6,1.1308201547093644,0.01084260096923453,0.005736619409487578,8.540533013458609e-5
S1G6.txt,9.676173879516037e-4,6.885774543592216e-5,17.184739666937077,0.14191170329228184,0.07358554241413844,8.48830768983223e-4,0.0026260895651471906,0.002375474681856986,0.6298251697906267,0.008769416233809283,4.208841729665606,0.03594048693642362,0.010910247943057543,1.4487155620842443e-4,0.03705485607159592,9.044290005165586e-4,5.0653081341850604e-5,5.999551759845701e-6,0.09482214145381518,8.050527186875076e-4,3.176410243069189e-4,5.4452676795775515e-6,1.3109724863682235,0.011842209898895834,0.0048542690216123886,8.548915055734375e-5
S1G7.txt,8.724791168838923e-4,5.9626382560737315e-5,18.880002426274594,0.12944805359387926,0.12647102339682775,0.001496492492316972,1.389718941584476e-4,1.8267562394586704e-5,0.7335889578675515,0.011563152615486792,5.684940895180365,0.04078761069177617,0.037642323645658414,0.001071763586983556,0.03596933063114776,5.124119591039387e-4,4.785107566102241e-5,4.645233462527942e-6,0.11857855714847967,0.0012529116248811022,6.336631065443675e-4,7.617514570831534e-6,1.687121985351489,0.017344033912776925,0.012027885697593345,2.566632266215814e-4
S1G8 7.txt,0.0014393776314651468,6.26702523051469e-5,19.402970887208998,0.12040032085347734,0.07798071092451367,9.337731937141301e-4,1.0658666982197999e-4,1.382090143037941e-5,0.25599255883497146,0.003627755233244122,4.631236532633333,0.030804535508855136,0.02924563265106291,4.353403349048114e-4,0.036435440441795704,5.226425056754294e-4,4.339888765314259e-5,4.606692966554481e-6,0.11407668688680102,9.399076870880252e-4,3.709552670152156e-4,5.272035621904755e-6,2.158761870038711,0.017451771298474274,0.01611827920685367,2.5762832719810957e-4
S1G8 8.txt,0.0014393776314651468,6.26702523051469e-5,19.402970887208998,0.12040032085347734,0.07798071092451367,9.337731937141301e-4,1.0658666982197999e-4,1.382090143037941e-5,0.25599255883497146,0.003627755233244122,4.631236532633333,0.030804535508855136,0.02924563265106291,4.353403349048114e-4,0.036435440441795704,5.226425056754294e-4,4.339888765314259e-5,4.606692966554481e-6,0.11407668688680102,9.399076870880252e-4,3.709552670152156e-4,5.272035621904755e-6,2.158761870038711,0.017451771298474274,0.01611827920685367,2.5762832719810957e-4
S1G9.txt,8.821422018518667e-4,9.284291500412907e-5,17.520657630390346,0.12914252469164422,0.07055749318923954,9.18193130845308e-4,1.3655895116586718e-4,1.5070266983370226e-5,0.2762001003745002,0.007647219187373327,4.7392536735372355,0.04155763872200928,0.0063970544861288005,1.520937379368728e-4,0.0351829826913961,5.354767578774774e-4,4.300591738961711e-5,4.923445878151823e-6,0.06603730413256502,6.612218488464761e-4,5.755274643867124e-4,7.650355931417304e-6,2.196969987046047,0.020970206644376273,0.00999453913897907,1.1597841042910161e-4
S1H1.txt,0.0011919334392608623,1.0898613396340613e-4,16.262182130880614,0.11415333420377947,0.16705936221495651,0.0027641631445836936,1.6237646113788893e-4,1.9645397437492638e-5,1.2619177580606606,0.03027033052712753,3.618250797721858,0.02586155403898751,0.023115538715230005,5.599144969435182e-4,0.05261938305389328,7.412120435314588e-4,5.703970086900557e-5,5.442806745989593e-6,0.1138633790687348,0.001814760616180725,2.8784645705558145e-4,4.690272809418585e-6,1.352228459247767,0.01423616310262214,0.005194066212950755,9.475983751039668e-5
S1H10.txt,8.26665553055017e-4,5.3053509595910895e-5,17.648426335559105,0.11936601961545565,0.07171491255126006,0.0011625653899422054,1.6332414080352076e-4,1.492713623438001e-5,0.5425021408383368,0.009904241493249186,5.450199496372874,0.038045288657646274,0.010683213519606887,2.2724165134023578e-4,0.03507140880100969,5.039386958961306e-4,5.783615311138771e-5,4.75097183005418e-6,0.13691347138791615,7.624598922609427e-4,5.528366231326731e-4,6.943454061205267e-6,1.8891821664733615,0.01473674583823021,0.014472872339352006,1.9962542541931638e-4
S1H11 2.txt,9.96487283448237e-4,6.266410182619507e-5,16.146913436671817,0.13660895056158698,0.09645405184536197,0.001567195612900847,0.002387438080257445,3.8270046922487416e-4,0.9153923550862194,0.02556207717368672,3.5395470630339245,0.02792360483316794,0.010664969234340191,3.460139954072179e-4,0.03512650842374175,5.350780935524582e-4,1.9682020626734126e-4,1.3417895384874206e-5,0.08922595915269803,9.214093897590638e-4,2.759314901454323e-4,5.0326530756919305e-6,1.8176280413170856,0.01934728309329909,0.010889465289551757,1.7546589507318362e-4
S1H11 3.txt,9.96487283448237e-4,6.266410182619507e-5,16.146913436671817,0.13660895056158698,0.09645405184536197,0.001567195612900847,0.002387438080257445,3.8270046922487416e-4,0.9153923550862194,0.02556207717368672,3.5395470630339245,0.02792360483316794,0.010664969234340191,3.460139954072179e-4,0.03512650842374175,5.350780935524582e-4,1.9682020626734126e-4,1.3417895384874206e-5,0.08922595915269803,9.214093897590638e-4,2.759314901454323e-4,5.0326530756919305e-6,1.8176280413170856,0.01934728309329909,0.010889465289551757,1.7546589507318362e-4
S1H11.txt,9.96487283448237e-4,6.266410182619507e-5,16.146913436671817,0.13660895056158698,0.09645405184536197,0.001567195612900847,0.002387438080257445,3.8270046922487416e-4,0.9153923550862194,0.02556207717368672,3.5395470630339245,0.02792360483316794,0.010664969234340191,3.460139954072179e-4,0.03512650842374175,5.350780935524582e-4,1.9682020626734126e-4,1.3417895384874206e-5,0.08922595915269803,9.214093897590638e-4,2.759314901454323e-4,5.0326530756919305e-6,1.8176280413170856,0.01934728309329909,0.010889465289551757,1.7546589507318362e-4
S1H12 2.txt,7.014637715277499e-4,5.2800574841013856e-5,17.45485130260083,0.11593028797707601,0.08081422278616608,0.0010209743131691974,1.1425527879966053e-4,1.2669419610820566e-5,0.22160818076784267,0.005878113790929035,5.240865540520794,0.03794307251235166,0.01708856358860683,3.0632236288395665e-4,0.033037856114253875,4.611474865182777e-4,4.034711397879405e-5,5.431902357749183e-6,0.11732850192247529,0.0012280027376125073,0.0014104999030934951,1.3759276114315004e-5,2.223885087740439,0.019531972998654265,0.02148099509370701,2.546059974414216e-4
S1H12.txt,7.014637715277499e-4,5.2800574841013856e-5,17.45485130260083,0.11593028797707601,0.08081422278616608,0.0010209743131691974,1.1425527879966053e-4,1.2669419610820566e-5,0.22160818076784267,0.005878113790929035,5.240865540520794,0.03794307251235166,0.01708856358860683,3.0632236288395665e-4,0.033037856114253875,4.611474865182777e-4,4.034711397879405e-5,5.431902357749183e-6,0.11732850192247529,0.0012280027376125073,0.0014104999030934951,1.3759276114315004e-5,2.223885087740439,0.019531972998654265,0.02148099509370701,2.546059974414216e-4
S1H13.txt,3.35047674954186e-4,4.559334573960544e-5,17.535358500663342,0.1383104450756666,0.17155654833383285,0.002623406753466643,0.005719335688017154,0.0047026893708159885,1.8282499313338114,0.02606056944067865,4.618677255288768,0.03488634322427704,0.0211882013223393,8.161778516376231e-4,0.03386765501682731,9.00068727792879e-4,8.597912724123586e-5,6.089149711057876e-6,0.08568535514728885,0.0011285317390215652,5.014801676816381e-4,7.426491850628693e-6,0.8083207435267891,0.008473945195490003,0.003561801554443081,1.3041742514707116e-4
