"file_name","Slide_code","meanLi7","semLi7","meanNa23","semNa23","meanMg24","semMg24","meanAl27","semAl27","meanP31","semP31","meanK39","semK39","meanMn55","semMn55","meanFe57","semFe57","meanCu65","semCu65","meanZn66","semZn66","meanRb85","semRb85","meanSr88","semSr88","meanBa138","semBa138","Number","Year","Site","District","River","Site_no","Lat","Lon","NNCA","Life_stage"
"S3B8.txt","S3B8",0.00119677317184953,6.85878233308054e-05,17.1210085260056,0.13712439566894,0.129262038022717,0.00787570733933967,0.000139554700049498,2.02441323416599e-05,0.89094305998097,0.0847569099992162,6.11175041614166,0.0552500657909129,0.0443226166027864,0.000569097546441649,0.0358140360898571,0.00175488358565523,5.98352488384369e-05,5.2583808579362e-06,0.120423029435569,0.00106498011780816,0.00092105116432189,1.17319638980873e-05,1.49448100445104,0.0161563351187281,0.00575212723201086,8.82074169333825e-05,362,2021,"Canadian Creek","Clutha E","Clutha",5,-45.772227,169.517887,2,"Juvenile"
"S3B9.txt","S3B9",0.000892644178347961,6.0623387771218e-05,16.4464917488071,0.11428599009721,0.237927564845862,0.00651502283275909,0.00019012822376258,1.71156754429622e-05,1.91317263265698,0.0484280062133503,6.57791242175731,0.0458084022853387,0.0411721931909683,0.000447826490045467,0.0342360625219459,0.000603205270464159,0.000116850988340138,6.60598227331129e-06,0.117742156294719,0.000953140868310526,0.00108220111920382,1.14562768813237e-05,1.51881041802859,0.0171551149321657,0.00633890381482651,7.47550869054156e-05,370,2021,"Canadian Creek","Clutha E","Clutha",5,-45.772227,169.517887,2,"Juvenile"
"S3C1.txt","S3C1",0.00163413028149662,7.27816975309407e-05,18.2292561541124,0.15332119722193,0.152706857537199,0.00401429303056366,0.000685506760052511,0.000576824381640302,1.00596964860722,0.0351649579684407,6.52813375956432,0.0520273790192945,0.0133394796007806,0.000171129030448317,0.0865141469366125,0.00124786948751863,5.87559583762496e-05,5.30189150004284e-06,0.13955662827502,0.00134072520642573,0.000852929326444585,9.5674844555284e-06,1.79375257851451,0.0184307457625681,0.009777254868551,0.000105362136046963,307,2022,"Blackcleugh Burn","Clutha W","Clutha",4,-45.959984,169.473254,5,"Juvenile"
"S3C10.txt","S3C10",0.00106247059180014,6.41819815277131e-05,18.6501556838075,0.148683292983188,0.212386386031367,0.00366992369048549,0.000488697427333341,2.36641336199416e-05,2.56900738712263,0.0525036968484807,7.67316565932456,0.065239986353994,0.00956884346081524,0.000142386159390218,0.033662368093613,0.00054706979547768,0.00035633040062627,1.31621600933156e-05,0.115346437719874,0.0011223139598449,0.00112751131681522,1.2228882042026e-05,1.13624538804621,0.0118993051198685,0.00377101748947887,5.13488966711057e-05,378,2021,"Crookston Burn","Pomahaka","Pomahaka",8,-45.859963,169.331535,2,"Juvenile"
"S3C11.txt","S3C11",0.00576685826232151,0.00506639800905705,14.5629862392201,0.135582483153644,0.620415040526014,0.0129863201803072,0.000516342631210963,5.32890797497682e-05,1.98890911315157,0.0745333468692677,6.05190290165549,0.0559995189346347,0.0133648537345533,0.000313834556645886,0.032388558362509,0.000546303406122436,0.000208012380916658,1.4501720735847e-05,0.0912215721569063,0.00255310009978914,0.0019563272959616,2.40501852623256e-05,1.89715174592176,0.0189713770057933,0.00160577546291284,2.01428847911996e-05,386,2021,"Waipahi Trib A","South","Pomahaka",17,-46.272603,169.22932,6,"Juvenile"
"S3C12.txt","S3C12",0.00118213246173747,7.18154089352156e-05,16.1674412564168,0.133875994725571,0.214872205816522,0.0038544202619616,0.000334346328595697,0.00016364930546486,3.85996513491851,0.0595937918736659,5.98649883989529,0.0501413897987002,0.012417495871368,0.000372249737562262,0.03096222537173,0.000560666923100165,0.000179457019066567,8.66816054394592e-06,0.135134256816462,0.00140623979638895,0.00045669712421633,6.77225601230237e-06,1.83552114900812,0.0274913565380792,0.0097172159605261,0.000237842624341915,394,2021,"Carsons Creek","Clutha W","Clutha",6,-45.852826,169.473048,6,"Juvenile"
"S3C13.txt","S3C13",0.00113963045980114,6.23751000148248e-05,16.3589832732951,0.134687481980493,0.151307205074889,0.00467229678054382,0.000102105857225418,1.33253124517444e-05,1.84383309358756,0.0604158076650489,6.54087882784211,0.0583153816638262,0.0133543284126729,0.000278501102331269,0.02988538168563,0.000496545792348279,7.81192361341023e-05,5.76282746235931e-06,0.0939606360093248,0.00080951831204951,0.00253229716291883,2.87708106459691e-05,2.77460924211842,0.0450065665241532,0.0361499228621713,0.000554193170817423,403,2021,"Back Stream","Pomahaka","Pomahaka",2,-45.994338,169.416996,1,"Juvenile"
"S3C14.txt","S3C14",0.000744600800785957,5.91422403322102e-05,16.4460421923993,0.127716370738225,0.64007164341882,0.0550383637759252,0.00072245179307013,0.000120701542999432,4.95436166809624,0.36698877394576,7.59901733741497,0.0920451127519915,0.0154739605791189,0.00027024963007114,0.03703346085345,0.00101688842373821,0.000356967153535071,2.20863471345656e-05,0.132338099776973,0.00129692926513628,0.00108082020745296,1.74267186544539e-05,2.13882125523054,0.0250427129766455,0.0121586335540066,0.000208381646871791,411,2021,"Blackcleugh Burn","Clutha W","Clutha",4,-45.959984,169.473254,5,"Juvenile"
"S3C15.txt","S3C15",0.00161579834654042,0.000104636505665195,16.3412245574673,0.138241978248047,0.522950898725064,0.0159006839732523,0.000920259684212149,0.000731359910401068,5.08706387338236,0.110686877703583,6.86662485204707,0.057223512399475,0.00813980430412602,0.000183124521093405,0.030728244537323,0.000518883232901398,0.000112750461185182,1.44979279182034e-05,0.141315343522621,0.00123263591347476,0.000977079102480997,1.20482471335053e-05,1.59855351330793,0.0234686000522157,0.0079601139014444,0.000189474228721082,419,2021,"Blackcleugh Burn","Clutha W","Clutha",4,-45.959984,169.473254,5,"Juvenile"
"S3C16.txt","S3C16",0.000921689817379552,7.11163141749874e-05,16.1881466443122,0.146681932434603,0.188230000277773,0.00853328180662441,8.44859461437844e-05,1.53145397290045e-05,1.82431048202258,0.112546726996195,6.13499658394537,0.059379745233427,0.00674105092420598,0.000152856606911631,0.0293789564364655,0.00059538619214209,4.94340233696011e-05,5.05534890261845e-06,0.092795121174476,0.00112306765701418,0.000962030358744184,1.18175127577609e-05,1.61201618952688,0.0185087830138576,0.00868405105370231,0.000112667823444845,427,2021,"Whiskey Gully Stream","Pomahaka","Pomahaka",20,-45.9301,169.27237,2,"Juvenile"
"S3C17.txt","S3C17",0.000295824690028719,4.1935323322382e-05,15.4395480324732,0.114738430683235,0.0777610193043148,0.00282625099541347,0.000229625079628196,0.000127398373582729,0.936139735998425,0.0401871208609635,4.33955765950383,0.0369077888899896,0.00251873113349451,5.99586361968499e-05,0.0281394110402751,0.000487221532871657,0.000107722553739279,7.63050656833712e-06,0.0576933007064214,0.00154917185464372,0.000665651032443328,1.03069764348463e-05,2.16175786350148,0.0229858019999404,0.0204377412858611,0.000342206699773371,435,2021,"Flodden Stream","Pomahaka","Pomahaka",9,-46.008612,169.15025,5,"Juvenile"
"S3C18.txt","S3C18",0.000279079104682761,4.09189220150544e-05,16.5145434716109,0.125355661481917,0.325132515591097,0.0083995178720966,0.000379567196294571,4.81736681704144e-05,2.98800319778206,0.0913747635567444,4.83487631348454,0.0410325597008912,0.0172296114904235,0.000365542525465806,0.0321897718501581,0.00264885298109265,0.000273712010462176,1.52460303122958e-05,0.119791731153182,0.00115729240477886,0.00050512651392813,8.30249784034078e-06,1.96490374308997,0.0202530816716001,0.00933258221191562,0.000127241578131424,443,2021,"Heriot Burn","Pomahaka","Pomahaka",11,-45.844188,169.262664,6,"Juvenile"
"S3C19.txt","S3C19",0.00088605303744761,6.66941383831716e-05,16.9298035880248,0.158131978549504,0.0715528937096981,0.00154559590231573,7.1465285251321e-05,1.31272891036468e-05,0.538374775956054,0.00842065263853882,4.81765470520217,0.0432912987716208,0.0201953515447324,0.000536395451727533,0.0280841617970698,0.000515605556903535,7.1268646013344e-05,1.49110320146463e-05,0.0832260458134442,0.0019089755307,0.000438321758518894,6.65243723880952e-06,1.42084865000226,0.0166906888947866,0.00731435361247316,0.000114705111331948,451,2021,"Benger Burn","Clutha N","Clutha",3,-45.64608,169.350782,2,"Juvenile"
"S3C2.txt","S3C2",0.000800254757116896,5.46290048129535e-05,13.5765178280773,0.124567280468073,0.165227900694745,0.00623348002747221,0.000111506571829446,1.6243036157184e-05,2.29084923810997,0.0548103669692425,4.94589393377367,0.0519840713608229,0.0261788976717799,0.000519542002750765,0.0662076510266587,0.000987237260096248,8.41372992178335e-05,5.96627904050951e-06,0.0871275617826039,0.0010025155515423,0.000874949956959479,1.09268121297678e-05,2.28381818486496,0.0271506303793577,0.0186244550766393,0.000553376002493143,315,2022,"Fruid Burn","Clutha E","Clutha",10,-45.72216,169.538486,3,"Juvenile"
